seq,tx_ts,rx_ts,latency_ns
10099,1763689459217125603,1763689459217045428,-80175
10100,1763689459218185290,1763689459218105273,-80017
10101,1763689459219246089,1763689459219166507,-79582
10102,1763689459220305924,1763689459220227870,-78054
10103,1763689459221365648,1763689459221285807,-79841
10104,1763689459222426353,1763689459222346615,-79738
10105,1763689459223486207,1763689459223407330,-78877
10106,1763689459224545913,1763689459224466620,-79293
10107,1763689459225605563,1763689459225525872,-79691
10108,1763689459226666157,1763689459226586550,-79607
10109,1763689459227726066,1763689459227647117,-78949
10110,1763689459228785753,1763689459228705758,-79995
10111,1763689459229845459,1763689459229765455,-80004
10112,1763689459230906276,1763689459230826207,-80069
10113,1763689459231965944,1763689459231886885,-79059
10114,1763689459233025594,1763689459232946026,-79568
10115,1763689459234085300,1763689459234005241,-80059
10116,1763689459235146024,1763689459235066197,-79827
10117,1763689459236205692,1763689459236126597,-79095
10118,1763689459237265453,1763689459237185164,-80289
10119,1763689459238325140,1763689459238245843,-79297
10120,1763689459239385902,1763689459239307058,-78844
10121,1763689459240445700,1763689459240365902,-79798
10122,1763689459241505424,1763689459241425266,-80158
10123,1763689459242566222,1763689459242486851,-79371
10124,1763689459243626020,1763689459243547196,-78824
10125,1763689459244685781,1763689459244605522,-80259
10126,1763689459245745413,1763689459245665293,-80120
10127,1763689459246805822,1763689459246726675,-79147
10128,1763689459247865546,1763689459247786538,-79008
10129,1763689459248925196,1763689459248845105,-80091
10130,1763689459249984865,1763689459249904672,-80193
10131,1763689459251045552,1763689459250965887,-79665
10132,1763689459252105405,1763689459252027565,-77840
10133,1763689459253165166,1763689459253085244,-79922
10134,1763689459254224909,1763689459254145144,-79765
10135,1763689459255285522,1763689459255207322,-78200
10136,1763689459256345339,1763689459256265222,-80117
10137,1763689459257405026,1763689459257324956,-80070
10138,1763689459258465713,1763689459258386856,-78857
10139,1763689459259525604,1763689459259446683,-78921
10140,1763689459260585346,1763689459260505935,-79411
10141,1763689459261645015,1763689459261564891,-80124
10142,1763689459262705776,1763689459262626032,-79744
10143,1763689459263765389,1763689459263686469,-78920
10144,1763689459264825094,1763689459264745629,-79465
10145,1763689459265884911,1763689459265805844,-79067
10146,1763689459266945579,1763689459266865837,-79742
10147,1763689459268005267,1763689459267925996,-79271
10148,1763689459269064972,1763689459268984897,-80075
10149,1763689459270124622,1763689459270044649,-79973
10150,1763689459271185291,1763689459271105309,-79982
10151,1763689459272245126,1763689459272165913,-79213
10152,1763689459273304850,1763689459273224498,-80352
10153,1763689459274364518,1763689459274284639,-79879
10154,1763689459275424335,1763689459275346040,-78295
10155,1763689459276484318,1763689459276404218,-80100
10156,1763689459277544042,1763689459277464266,-79776
10157,1763689459278604822,1763689459278524907,-79915
10158,1763689459279664787,1763689459279586604,-78183
10159,1763689459280724585,1763689459280644319,-80266
10160,1763689459281784272,1763689459281704738,-79534
10161,1763689459282845015,1763689459282765064,-79951
10162,1763689459283904794,1763689459283825983,-78811
10163,1763689459284964574,1763689459284884476,-80098
10164,1763689459286024261,1763689459285944376,-79885
10165,1763689459287085096,1763689459287005277,-79819
10166,1763689459288144802,1763689459288066529,-78273
10167,1763689459289204526,1763689459289124614,-79912
10168,1763689459290264306,1763689459290184663,-79643
10169,1763689459291324974,1763689459291246137,-78837
10170,1763689459292384624,1763689459292303001,-81623
10171,1763689459293444348,1763689459293363290,-81058
10172,1763689459294505017,1763689459294423338,-81679
10173,1763689459295564796,1763689459295485942,-78854
10174,1763689459296624502,1763689459296544657,-79845
10175,1763689459297683781,1763689459297603854,-79927
10176,1763689459298744598,1763689459298665366,-79232
10177,1763689459299804359,1763689459299725599,-78760
10178,1763689459300864120,1763689459300784037,-80083
10179,1763689459301923919,1763689459301845511,-78408
10180,1763689459302984698,1763689459302904819,-79879
10181,1763689459304044515,1763689459303965738,-78777
10182,1763689459305104220,1763689459305024138,-80082
10183,1763689459306163796,1763689459306083594,-80202
10184,1763689459307224465,1763689459307145568,-78897
10185,1763689459308284300,1763689459308205561,-78739
10186,1763689459309343932,1763689459309263999,-79933
10187,1763689459310404711,1763689459310324584,-80127
10188,1763689459311464546,1763689459311385818,-78728
10189,1763689459312524178,1763689459312443977,-80201
10190,1763689459313583976,1763689459313504285,-79691
10191,1763689459314644811,1763689459314565371,-79440
10192,1763689459315704646,1763689459315626419,-78227
10193,1763689459316764407,1763689459316682671,-81736
10194,1763689459317824150,1763689459317741998,-82152
10195,1763689459318884967,1763689459318803194,-81773
10196,1763689459319944765,1763689459319864928,-79837
10197,1763689459321004433,1763689459320925180,-79253
10198,1763689459322064083,1763689459321983599,-80484
10199,1763689459323124770,1763689459323044610,-80160
10200,1763689459324184606,1763689459324105714,-78892
10201,1763689459325244311,1763689459325162448,-81863
10202,1763689459326304054,1763689459326221608,-82446
10203,1763689459327364759,1763689459327285323,-79436
10204,1763689459328424576,1763689459328344816,-79760
10205,1763689459329484208,1763689459329405105,-79103
10206,1763689459330545024,1763689459330465320,-79704
10207,1763689459331604693,1763689459331525739,-78954
10208,1763689459332664361,1763689459332584436,-79925
10209,1763689459333724067,1763689459333643836,-80231
10210,1763689459334784735,1763689459334705810,-78925
10211,1763689459335844608,1763689459335765729,-78879
10212,1763689459336904221,1763689459336824852,-79369
10213,1763689459337963908,1763689459337884030,-79878
10214,1763689459339024613,1763689459338945171,-79442
10215,1763689459340084448,1763689459340005442,-79006
10216,1763689459341144117,1763689459341064342,-79775
10217,1763689459342203878,1763689459342123520,-80358
10218,1763689459343264565,1763689459343186291,-78274
10219,1763689459344324326,1763689459344244451,-79875
10220,1763689459345383995,1763689459345303758,-80237
10221,1763689459346444774,1763689459346364622,-80152
10222,1763689459347504591,1763689459347425781,-78810
10223,1763689459348563871,1763689459348484478,-79393
10224,1763689459349623613,1763689459349543526,-80087
10225,1763689459350684356,1763689459350604316,-80040
10226,1763689459351744061,1763689459351665012,-79049
10227,1763689459352803785,1763689459352723653,-80132
10228,1763689459353863565,1763689459353783572,-79993
10229,1763689459354924382,1763689459354845787,-78595
10230,1763689459355984254,1763689459355905651,-78603
10231,1763689459357043960,1763689459356964458,-79502
10232,1763689459358103554,1763689459358024322,-79232
10233,1763689459359164297,1763689459359084685,-79612
10234,1763689459360224039,1763689459360145382,-78657
10235,1763689459361283597,1763689459361203393,-80204
10236,1763689459362343265,1763689459362264441,-78824
10237,1763689459363404008,1763689459363325194,-78814
10238,1763689459364463750,1763689459364383705,-80045
10239,1763689459365523400,1763689459365443105,-80295
10240,1763689459366584217,1763689459366504728,-79489
10241,1763689459367644052,1763689459367565554,-78498
10242,1763689459368703795,1763689459368623640,-80155
10243,1763689459369763537,1763689459369683410,-80127
10244,1763689459370824317,1763689459370745107,-79210
10245,1763689459371884078,1763689459371805470,-78608
10246,1763689459372943765,1763689459372863463,-80302
10247,1763689459374003545,1763689459373923419,-80126
10248,1763689459375064324,1763689459374984375,-79949
10249,1763689459376124086,1763689459376045905,-78181
10250,1763689459377183810,1763689459377103824,-79986
10251,1763689459378243497,1763689459378163243,-80254
10252,1763689459379304369,1763689459379225551,-78818
10253,1763689459380364186,1763689459380284210,-79976
10254,1763689459381423965,1763689459381343518,-80447
10255,1763689459382484689,1763689459382404807,-79882
10256,1763689459383544413,1763689459383466485,-77928
10257,1763689459384604063,1763689459384524552,-79511
10258,1763689459385663806,1763689459385583823,-79983
10259,1763689459386724493,1763689459386644871,-79622
10260,1763689459387784273,1763689459387705753,-78520
10261,1763689459388843923,1763689459388764505,-79418
10262,1763689459389903702,1763689459389824535,-79167
10263,1763689459390964426,1763689459390884454,-79972
10264,1763689459392024243,1763689459391945077,-79166
10265,1763689459393083967,1763689459393003699,-80268
10266,1763689459394143654,1763689459394063433,-80221
10267,1763689459395204267,1763689459395124130,-80137
10268,1763689459396264047,1763689459396184826,-79221
10269,1763689459397323734,1763689459397243153,-80581
10270,1763689459398384476,1763689459398305053,-79423
10271,1763689459399443775,1763689459399364824,-78951
10272,1763689459400503462,1763689459400423243,-80219
10273,1763689459401563130,1763689459401482810,-80320
10274,1763689459402623817,1763689459402543821,-79996
10275,1763689459403683652,1763689459403606110,-77542
10276,1763689459404743450,1763689459404662955,-80495
10277,1763689459405803138,1763689459405723504,-79634
10278,1763689459406863862,1763689459406783830,-80032
10279,1763689459407923530,1763689459407844323,-79207
10280,1763689459408983199,1763689459408902982,-80217
10281,1763689459410042923,1763689459409962586,-80337
10282,1763689459411103758,1763689459411023820,-79938
10283,1763689459412163575,1763689459412085109,-78466
10284,1763689459413223280,1763689459413143065,-80215
10285,1763689459414282912,1763689459414202336,-80576
10286,1763689459415343654,1763689459415264588,-79066
10287,1763689459416402230,1763689459416321840,-80390
10288,1763689459417460528,1763689459417380944,-79584
10289,1763689459418520401,1763689459418441789,-78612
10290,1763689459419580421,1763689459419501689,-78732
10291,1763689459420640238,1763689459420558775,-81463
10292,1763689459421699832,1763689459421618064,-81768
10293,1763689459422760871,1763689459422679502,-81369
10294,1763689459423820762,1763689459423741032,-79730
10295,1763689459424880560,1763689459424800339,-80221
10296,1763689459425940247,1763689459425860258,-79989
10297,1763689459427001101,1763689459426921177,-79924
10298,1763689459428060954,1763689459427982485,-78469
10299,1763689459429120752,1763689459429040570,-80182
10300,1763689459430180440,1763689459430100211,-80229
10301,1763689459431241108,1763689459431162297,-78811
10302,1763689459432300980,1763689459432222345,-78635
10303,1763689459433360778,1763689459433280764,-80014
10304,1763689459434421651,1763689459434341924,-79727
10305,1763689459435481486,1763689459435402898,-78588
10306,1763689459436541358,1763689459436460836,-80522
10307,1763689459437601027,1763689459437520458,-80569
10308,1763689459438661806,1763689459438581710,-80096
10309,1763689459439721678,1763689459439642944,-78734
10310,1763689459440781273,1763689459440700678,-80595
10311,1763689459441840904,1763689459441760504,-80400
10312,1763689459442901665,1763689459442821719,-79946
10313,1763689459443961427,1763689459443882305,-79122
10314,1763689459445021169,1763689459444942149,-79020
10315,1763689459446080893,1763689459446000809,-80084
10316,1763689459447141691,1763689459447061654,-80037
10317,1763689459448201601,1763689459448122869,-78732
10318,1763689459449261473,1763689459449181640,-79833
10319,1763689459450320678,1763689459450240429,-80249
10320,1763689459451381458,1763689459451303811,-77647
10321,1763689459452441330,1763689459452361452,-79878
10322,1763689459453501147,1763689459453421685,-79462
10323,1763689459454561945,1763689459454481919,-80026
10324,1763689459455621725,1763689459455542819,-78906
10325,1763689459456681541,1763689459456601479,-80062
10326,1763689459457741191,1763689459457661416,-79775
10327,1763689459458802027,1763689459458723095,-78932
10328,1763689459459861862,1763689459459783532,-78330
10329,1763689459460921604,1763689459460841173,-80431
10330,1763689459461981162,1763689459461900814,-80348
10331,1763689459463041923,1763689459462962029,-79894
10332,1763689459464101795,1763689459464022615,-79180
10333,1763689459465161334,1763689459465080848,-80486
10334,1763689459466221077,1763689459466141934,-79143
10335,1763689459467281838,1763689459467204149,-77689
10336,1763689459468341599,1763689459468261846,-79753
10337,1763689459469401379,1763689459469321431,-79948
10338,1763689459470462084,1763689459470382369,-79715
10339,1763689459471521808,1763689459471442991,-78817
10340,1763689459472581625,1763689459472502521,-79104
10341,1763689459473641330,1763689459473561125,-80205
10342,1763689459474702203,1763689459474622063,-80140
10343,1763689459475762038,1763689459475682722,-79316
10344,1763689459476821855,1763689459476741437,-80418
10345,1763689459477881560,1763689459477801504,-80056
10346,1763689459478942340,1763689459478862219,-80121
10347,1763689459480002101,1763689459479922768,-79333
10348,1763689459481061825,1763689459480982039,-79786
10349,1763689459482121605,1763689459482041087,-80518
10350,1763689459483182292,1763689459483102136,-80156
